"original_study_ID";"new_study_ID"
"4036";2172
"4047";2173
"4210";2174
"4297";2175
"4355";2176
"4435";2177
"4443";2178
"4448";2179
"4508";2180
"4560";2181
"4644";2182
"4816";2183
"4877";2184
"4938";2185
"5018";2186
"5206";2187
"5226";2188
"5303";2189
"5319";2190
"5326";2191
"5358";2192
"5367";2193
"5601";2194
"5602";2195
"5617";2196
"5661";2197
"5806";2198
"5809";2199
"5830";2200
"5835";2201
"5863";2202
"5889";2203
"5890";2204
"5893";2205
"5896";2206
"5900";2207
"5920";2208
"5925";2209
"5929";2210
"5930";2211
"5932";2212
"5946";2213
"5955";2214
"5975";2215
"5977";2216
"5978";2217
"5982";2218
"5983";2219
"5988";2220
"5989";2221
"5991";2222
"5996";2223
"5998";2224
"6001";2225
"6003";2226
"6005";2227
"6006";2228
"6007";2229
"6013";2230
"6014";2231
"6016";2232
"6021";2233
"6029";2234
"6038";2235
"6049";2236
"6050";2237
"6054";2238
"6055";2239
"6057";2240
"6060";2241
"6079";2242
"6090";2243
"6114";2244
"6117";2245
"6120";2246
"6127";2247
"6131";2248
"6166";2249
"6190";2250
"6191";2251
"6192";2252
"6196";2253
"6198";2254
"6210";2255
"6221";2256
"6224";2257
"6242";2258
"6245";2259
"6247";2260
"6264";2261
"6272";2262
"6311";2263
"6322";2264
"6328";2265
"6353";2266
"6355";2267
"6367";2268
"6371";2269
"6392";2270
"6394";2271
"6406";2272
"6407";2273
"6421";2274
"6448";2275
"6457";2276
"6459";2277
"6479";2278
"6480";2279
"6485";2280
"33";2281
"35";2282
"186";2283
"205";2284
"340";2285
"451";2286
"484";2287
"517";2288
"518";2289
"681";2290
"774";2291
"808";2292
"843";2293
"889";2294
"904";2295
"987";2296
"993";2297
"1031";2298
"1091";2299
"1140";2300
"1144";2301
"1166";2302
"1168";2303
"1416";2304
"1465";2305
"1484";2306
"1497";2307
"1645";2308
"1686";2309
"1729";2310
"1812";2311
"1886";2312
"1963";2313
"2002";2314
"2003";2315
"2006";2316
"2105";2317
"2141";2318
"2179";2319
"2206";2320
"2232";2321
"2284";2322
"2389";2323
"2536";2324
"2553";2325
"2575";2326
"2580";2327
"2620";2328
"2665";2329
"2672";2330
"2703";2331
"2798";2332
"2810";2333
"2863";2334
"2874";2335
"2899";2336
"2911";2337
"2912";2338
"2916";2339
"2943";2340
"2963";2341
"3009";2342
"3019";2343
"3048";2344
"3072";2345
"3108";2346
"3120";2347
"3135";2348
"3333";2349
"3337";2350
"3352";2351
"3496";2352
"3499";2353
"3651";2354
"3663";2355
"3956";2356
"3971";2357
"3992";2358
"4041";2359
"4058";2360
"4151";2361
"4208";2362
"4293";2363
"4399";2364
"4436";2365
"4573";2366
"4780";2367
"4785";2368
"4798";2369
"4805";2370
"4862";2371
"4865";2372
"4909";2373
"5090";2374
"5142";2375
"5205";2376
"5317";2377
"5332";2378
"5339";2379
"5352";2380
"5361";2381
"5366";2382
"5433";2383
"5538";2384
"5598";2385
"5625";2386
"5714";2387
"5751";2388
"5821";2389
"5822";2390
"5826";2391
"5849";2392
"5862";2393
"5864";2394
"5870";2395
"5886";2396
"5887";2397
"5892";2398
"5902";2399
"5913";2400
"5921";2401
"5922";2402
"5927";2403
"5935";2404
"5936";2405
"5938";2406
"5940";2407
"5941";2408
"5954";2409
"5961";2410
"5963";2411
"5971";2412
"5972";2413
"5984";2414
"5985";2415
"5997";2416
"6009";2417
"6017";2418
"6019";2419
"6020";2420
"6027";2421
"6040";2422
"6043";2423
"6045";2424
"6047";2425
"6056";2426
"6061";2427
"6064";2428
"6067";2429
"6094";2430
"6100";2431
"6115";2432
"6135";2433
"6147";2434
"6182";2435
"6200";2436
"6204";2437
"6209";2438
"6218";2439
"6233";2440
"6241";2441
"6273";2442
"6281";2443
"6305";2444
"6308";2445
"6366";2446
"6386";2447
"6428";2448
"6456";2449
"6463";2450
"6468";2451
"6470";2452
"6471";2453
"6473";2454
"6531";2455
"6546";2456
"6576";2457
"6587";2458
"6617";2459
"6630";2460
"6659";2461
"6693";2462
"6712";2463
"6720";2464
"6746";2465
"6749";2466
"6753";2467
"6788";2468
"6825";2469
"6835";2470
"6854";2471
"6866";2472
"6884";2473
"6892";2474
"6900";2475
"6947";2476
"6951";2477
"6957";2478
"6958";2479
"6959";2480
"6960";2481
"6971";2482
"6982";2483
"26";2484
"2715";2485
"2838";2486
"2940";2487
"5579";2488
"5948";2489
"6107";2490
"6661";2491
"Add1";2492
"Add10";2493
"Add100";2494
"Add101";2495
"Add102";2496
"Add103";2497
"Add104";2498
"Add105";2499
"Add106";2500
"Add107";2501
"Add108";2502
"Add109";2503
"Add11";2504
"Add110";2505
"Add111";2506
"Add112";2507
"Add113";2508
"Add114";2509
"Add115";2510
"Add116";2511
"Add117";2512
"Add118";2513
"Add119";2514
"Add12";2515
"Add120";2516
"Add121";2517
"Add122";2518
"Add123";2519
"Add124";2520
"Add125";2521
"Add126";2522
"Add127";2523
"Add128";2524
"Add129";2525
"Add13";2526
"Add130";2527
"Add131";2528
"Add132";2529
"Add133";2530
"Add134";2531
"Add135";2532
"Add136";2533
"Add137";2534
"Add138";2535
"Add139";2536
"Add14";2537
"Add140";2538
"Add141";2539
"Add142";2540
"Add143";2541
"Add144";2542
"Add145";2543
"Add146";2544
"Add147";2545
"Add148";2546
"Add149";2547
"Add15";2548
"Add150";2549
"Add151";2550
"Add152";2551
"Add153";2552
"Add154";2553
"Add155";2554
"Add156";2555
"Add157";2556
"Add158";2557
"Add159";2558
"Add16";2559
"Add160";2560
"Add161";2561
"Add162";2562
"Add163";2563
"Add165";2564
"Add166";2565
"Add167";2566
"Add168";2567
"Add169";2568
"Add17";2569
"Add170";2570
"Add171";2571
"Add172";2572
"Add173";2573
"Add174";2574
"Add175";2575
"Add176";2576
"Add177";2577
"Add178";2578
"Add179";2579
"Add18";2580
"Add180";2581
"Add181";2582
"Add182";2583
"Add183";2584
"Add184";2585
"Add185";2586
"Add186";2587
"Add187";2588
"Add188";2589
"Add189";2590
"Add19";2591
"Add190";2592
"Add191";2593
"Add192";2594
"Add193";2595
"Add194";2596
"Add195";2597
"Add196";2598
"Add197";2599
"Add198";2600
"Add199";2601
"Add2";2602
"Add20";2603
"Add200";2604
"Add201";2605
"Add202";2606
"Add203";2607
"Add204";2608
"Add205";2609
"Add206";2610
"Add207";2611
"Add208";2612
"Add209";2613
"Add21";2614
"Add210";2615
"Add211";2616
"Add212";2617
"Add213";2618
"Add214";2619
"Add215";2620
"Add216";2621
"Add217";2622
"Add218";2623
"Add219";2624
"Add22";2625
"Add220";2626
"Add221";2627
"Add222";2628
"Add223";2629
"Add224";2630
"Add225";2631
"Add226";2632
"Add227";2633
"Add228";2634
"Add229";2635
"Add23";2636
"Add230";2637
"Add231";2638
"Add232";2639
"Add233";2640
"Add234";2641
"Add235";2642
"Add236";2643
"Add237";2644
"Add238";2645
"Add239";2646
"Add24";2647
"Add240";2648
"Add241";2649
"Add242";2650
"Add243";2651
"Heit17";2652
"Add245";2653
"Add246";2654
"Add247";2655
"Add248";2656
"Add249";2657
"Add25";2658
"Add250";2659
"Add251";2660
"Add252";2661
"Add253";2662
"Add254";2663
"Add255";2664
"Add256";2665
"Add257";2666
"Add258";2667
"Add259";2668
"Add26";2669
"Add260";2670
"Add261";2671
"Add262";2672
"Add263";2673
"Add264";2674
"Add265";2675
"Add266";2676
"Add267";2677
"Add268";2678
"Add269";2679
"Add27";2680
"Add270";2681
"Add271";2682
"Add272";2683
"Add273";2684
"Add274";2685
"Add275";2686
"Add276";2687
"Add277";2688
"Add278";2689
"Add279";2690
"Add28";2691
"Add280";2692
"Add281";2693
"Add282";2694
"Add283";2695
"Add284";2696
"Add285";2697
"Add286";2698
"Add287";2699
"Add289";2700
"Add29";2701
"Add290";2702
"Add293";2703
"Add294";2704
"Add295";2705
"Add296";2706
"Add297";2707
"Add298";2708
"Add299";2709
"Add3";2710
"Add30";2711
"Add300";2712
"Add301";2713
"Add302";2714
"Add303";2715
"Add304";2716
"Add305";2717
"Add306";2718
"Add307";2719
"Add308";2720
"Add309";2721
"Add31";2722
"Add311";2723
"Add312";2724
"Add313";2725
"Add314";2726
"Add315";2727
"Add316";2728
"Add317";2729
"Add318";2730
"Add319";2731
"Add32";2732
"Add320";2733
"Add321";2734
"Add322";2735
"Add323";2736
"Add324";2737
"Add325";2738
"Add326";2739
"Add327";2740
"Add328";2741
"Add329";2742
"Add33";2743
"Add330";2744
"Add331";2745
"Add332";2746
"Add333";2747
"Add334";2748
"Add335";2749
"Add336";2750
"Add337";2751
"Add338";2752
"Add339";2753
"Add34";2754
"Add340";2755
"Add341";2756
"Add342";2757
"Add343";2758
"Add344";2759
"Add345";2760
"Add346";2761
"Add347";2762
"Add348";2763
"Add349";2764
"Add35";2765
"Add350";2766
"Add351";2767
"Add352";2768
"Add353";2769
"Add354";2770
"Add355";2771
"Add356";2772
"Add357";2773
"Add358";2774
"Add359";2775
"Add36";2776
"Add360";2777
"Add361";2778
"Add362";2779
"Add363";2780
"Heit55";2781
"Add365";2782
"Add366";2783
"Add367";2784
"Add368";2785
"Add369";2786
"Add37";2787
"Add370";2788
"Add371";2789
"Add372";2790
"Add373";2791
"Add374";2792
"Add375";2793
"Add376";2794
"Add378";2795
"Add379";2796
"Add38";2797
"Add380";2798
"Add381";2799
"Add382";2800
"Add383";2801
"Add384";2802
"Add385";2803
"Add386";2804
"Add387";2805
"Add388";2806
"Add389";2807
"Add39";2808
"Add390";2809
"Add391";2810
"Add392";2811
"Add393";2812
"Add394";2813
"Add395";2814
"Add396";2815
"Add397";2816
"Add398";2817
"Add399";2818
"Add4";2819
"Add40";2820
"Add400";2821
"Add401";2822
"Add402";2823
"Add403";2824
"Add404";2825
"Add405";2826
"Add406";2827
"Add407";2828
"Add408";2829
"Add409";2830
"Add41";2831
"Add410";2832
"Add411";2833
"Add412";2834
"Add414";2835
"Add415";2836
"Add416";2837
"Add417";2838
"Add418";2839
"Add42";2840
"Add43";2841
"Add44";2842
"Heit20";2843
"Add46";2844
"Add47";2845
"Add48";2846
"Add49";2847
"Add5";2848
"Add50";2849
"Add51";2850
"Add52";2851
"Add53";2852
"Add54";2853
"Add55";2854
"Add56";2855
"Add57";2856
"Add58";2857
"Add59";2858
"Add6";2859
"4054";2860
"Add61";2861
"Add62";2862
"Add63";2863
"Add64";2864
"Add66";2865
"Add67";2866
"Add68";2867
"Add69";2868
"Add7";2869
"Add70";2870
"Add71";2871
"Add72";2872
"Add73";2873
"Add74";2874
"Add75";2875
"Add76";2876
"Add77";2877
"Add78";2878
"Add79";2879
"Add8";2880
"Add80";2881
"Add81";2882
"Add82";2883
"Add83";2884
"Add84";2885
"Add85";2886
"Heit13";2887
"Add87";2888
"Add88";2889
"Add89";2890
"Heit70";2891
"Add90";2892
"Add91";2893
"Add92";2894
"Add93";2895
"Add94";2896
"Add95";2897
"Add96";2898
"Add97";2899
"Add98";2900
"Add99";2901
"4572";2902
"4699";2903
"2584";2904
"Heit1";2905
"Heit3";2906
"Heit4";2907
"Heit6";2908
"Heit7";2909
"Heit8";2910
"Heit10";2911
"Heit11";2912
"Heit14";2913
"Heit15";2914
"Heit18";2915
"Heit23";2916
"Heit26";2917
"Heit27";2918
"Heit29";2919
"Heit30";2920
"Heit31";2921
"Heit33";2922
"Heit34";2923
"Heit35";2924
"Heit37";2925
"Heit38";2926
"Heit39";2927
"Heit40";2928
"Heit41";2929
"Heit47";2930
"Heit48";2931
"Heit50";2932
"Heit51";2933
"Heit53";2934
"Heit54";2935
"Heit56";2936
"Heit57";2937
"Heit60";2938
"Heit61";2939
"Heit63";2940
"Heit65";2941
"Heit66";2942
"Heit67";2943
"Heit69";2944
"Heit71";2945
"Heit74";2946
"Heit75";2947
"Heit76";2948
"Heit77";2949
"Heit78";2950
"Heit79";2951
"Heit80";2952
"Heit83";2953
"Heit84";2954
"Heit86";2955
"Heit87";2956
"Heit88";2957
"Heit89";2958
"Heit90";2959
"Heit91";2960
"Heit93";2961
"Heit98";2962
"Heit101";2963
"Heit105";2964
"Heit106";2965
"Heit107";2966
"NewSearch203";2967
"NewSearch206";2968
"NewSearch208";2969
"NewSearch215";2970
"NewSearch218";2971
"NewSearch219";2972
"NewSearch225";2973
"NewSearch227";2974
"NewSearch230";2975
"NewSearch231";2976
"NewSearch232";2977
"NewSearch234";2978
"NewSearch235";2979
"NewSearch240";2980
"NewSearch242";2981
"NewSearch245";2982
"NewSearch246";2983
"NewSearch247";2984
"NewSearch248";2985
"NewSearch249";2986
"NewSearch250";2987
"NewSearch251";2988
"NewSearch252";2989
"NewSearch253";2990
"NewSearch254";2991
"NewSearch257";2992
"NewSearch262";2993
"NewSearch263";2994
"NewSearch264";2995
"NewSearch268";2996
"NewSearch269";2997
"NewSearch270";2998
"NewSearch278";2999
"NewSearch281";3000
"NewSearch284";3001
"NewSearch289";3002
"NewSearch291";3003
"NewSearch292";3004
"NewSearch297";3005
"NewSearch299";3006
"NewSearch300";3007
"NewSearch303";3008
"NewSearch310";3009
"NewSearch313";3010
"NewSearch315";3011
"NewSearch316";3012
"NewSearch317";3013
"NewSearch319";3014
"NewSearch322";3015
"NewSearch325";3016
"NewSearch327";3017
"NewSearch328";3018
"NewSearch331";3019
"NewSearch339";3020
"NewSearch346";3021
"NewSearch347";3022
"NewSearch348";3023
"NewSearch349";3024
"NewSearch351";3025
"NewSearch355";3026
"NewSearch356";3027
"NewSearch362";3028
"NewSearch367";3029
"NewSearch374";3030
"NewSearch376";3031
"NewSearch379";3032
"NewSearch383";3033
"NewSearch385";3034
"NewSearch397";3035
"NewSearch398";3036
"NewSearch399";3037
"NewSearch153";3038
"NewSearch157";3039
"NewSearch158";3040
"NewSearch159";3041
"NewSearch162";3042
"NewSearch170";3043
"NewSearch175";3044
"NewSearch179";3045
"NewSearch181";3046
"NewSearch182";3047
"NewSearch187";3048
"NewSearch192";3049
"NewSearch196";3050
"NewSearch197";3051
"NewSearch555";3052
"NewSearch556";3053
"NewSearch559";3054
"NewSearch562";3055
"NewSearch570";3056
"NewSearch572";3057
"NewSearch574";3058
"NewSearch575";3059
"NewSearch576";3060
"NewSearch579";3061
"NewSearch580";3062
"NewSearch586";3063
"NewSearch587";3064
"NewSearch592";3065
"NewSearch595";3066
"NewSearch2";3067
"NewSearch3";3068
"NewSearch7";3069
"NewSearch13";3070
"NewSearch15";3071
"NewSearch18";3072
"NewSearch22";3073
"NewSearch23";3074
"NewSearch27";3075
"NewSearch28";3076
"NewSearch29";3077
"NewSearch30";3078
"NewSearch32";3079
"NewSearch34";3080
"NewSearch36";3081
"NewSearch38";3082
"NewSearc41";3083
"NewSearc48";3084
"NewSearch52";3085
"NewSearch54";3086
"NewSearch60";3087
"NewSearch61";3088
"NewSeach65";3089
"NewSearch66";3090
"NewSearch81";3091
"NewSearch84";3092
"NewSearch87";3093
"NewStudy97";3094
"NewStudy104";3095
"NewStudy109";3096
"NewSearch101";3097
"NewSearch114";3098
"NewSearch115";3099
"NewSearch121";3100
"NewSearch126";3101
"NewSearch130";3102
"NewSearch136";3103
"NewSearch137";3104
"NewSearch138";3105
"NewSearch141";3106
"NewSearch142";3107
"NewSearch146";3108
"NewSearch148";3109
"NewSearch149";3110
"NewSearch152";3111
"NewSearch519";3112
"NewSearch520";3113
"NewSearch522";3114
"NewSearch524";3115
"NewSearch526";3116
"NewSearch538";3117
"NewSearch541";3118
"NewSearch544";3119
"NewSearch551";3120
"NewSearch600";3121
"NewSearch405";3122
"NewSearch410";3123
"NewSearch413";3124
"NewSearch415";3125
"NewSearch422";3126
"NewSearch425";3127
"NewSearch427";3128
"NewSearch428";3129
"NewSearch431";3130
"NewSearch440";3131
"NewSearch447";3132
"NewSearch448";3133
"NewSearch455";3134
"NewSearch456";3135
"NewSearch457";3136
"NewSearch461";3137
"NewSearch462";3138
"NewSearch467";3139
"NewSearch470";3140
"NewSearch471";3141
"NewSearch472";3142
"NewSearch474";3143
"NewSearch475";3144
"NewSearch476";3145
"NewSearch477";3146
"NewSearch478";3147
"NewSearch479";3148
"NewSearch489";3149
"NewSearch490";3150
"NewSearch491";3151
"NewSearch492";3152
"NewSearch493";3153
"NewSearch496";3154
"NewSearch501";3155
"NewSearch505";3156
"NewSearch510";3157
"NewSearch516";3158
"add_MaSeStu_0002";3159
"add_MaSeStu_0191";3160
"add_MaSeStu_0196";3161
"add_MaSeStu_0203";3162
"add_MaSeStu_0217";3163
"add_MaSeStu_0227";3164
"add_MaSeStu_0228";3165
"add_MaSeStu_0241";3166
"add_MaSeStu_0242";3167
"add_MaSeStu_0248";3168
"add_MaSeStu_0250";3169
"add_MaSeStu_0273";3170
"add_MaSeStu_0274";3171
"add_MaSeStu_0275";3172
"add_MaSeStu_0276";3173
"add_MaSeStu_0288";3174
"add_MaSeStu_0289";3175
"add_MaSeStu_0293";3176
"update2024_0163";3177
"update2024_0164";3178
"update2024_0166";3179
"update2024_0176";3180
"update2024_0185";3181
"update2024_0186";3182
"MaSeStu_0004";3183
"MaSeStu_0010";3184
"MaSeStu_0014";3185
"MaSeStu_0017";3186
"MaSeStu_0026";3187
"MaSeStu_0027";3188
"MaSeStu_0038";3189
"add_MaSeStu_300";3190
"add_MaSeStu_313";3191
"add_MaSeStu_317";3192
"add_MaSeStu_328";3193
"add_MaSeStu_319";3194
"add_MaSeStu_354";3195
"add_MaSeStu_387";3196
"add_MaSeStu_390";3197
"add_MaSeStu_394";3198
"add_MaSeStu_397";3199
"add_MaSeStu_363";3200
"add_MaSeStu_406";3201
"add_MaSeStu_409";3202
"add_MaSeStu_412";3203
"add_MaSeStu_401";3204
"add_MaSeStu_0423";3205
"add_MaSeStu_0425";3206
"add_MaSeStu_0446";3207
"add_MaSeStu_0456";3208
"add_MaSeStu_0459";3209
"add_MaSeStu_0468";3210
"add_MaSeStu_0476";3211
"add_MaSeStu_0485";3212
"add_MaSeStu_0498";3213
"add_MaSeStu_0502";3214
"add_MaSeStu_0505";3215
"add_MaSeStu_0514";3216
"add_MaSeStu_0516";3217
"add_MaSeStu_0529";3218
"add_MaSeStu_0530";3219
"add_MaSeStu_0500";3220
"add_MaSeStu_0501";3221
"add_MaSeStu_0096";3222
"add_MaSeStu_0097";3223
"add_MaSeStu_0107";3224
"add_MaSeStu_0108";3225
"add_MaSeStu_0122";3226
"add_MaSeStu_0125";3227
"add_MaSeStu_0138";3228
"add_MaSeStu_0154";3229
"add_MaSeStu_0157";3230
"add_MaSeStu_0162";3231
"Snider et al. 2021. Journal of Mammalogy";3232
"add_MaSeStu_0168";3233
"add_MaSeStu_0178";3234
"add_MaSeStu_0180";3235
"add_MaSeStu_0415";3236
"add_MaSeStu_0113";3237
"add_MaSeStu_0117";3238
"add_MaSeStu_0124";3239
"update2024_0014";3240
"update2024_0019";3241
"update2024_0023";3242
"update2024_0045";3243
"update2024_0046";3244
"update2024_0047";3245
"update2024_0049";3246
"update2024_0024";3247
"add_MaSeStu_0116";3248
"add_MaSeStu_0032";3249
"add_MaSeStu_0035";3250
"add_MaSeStu_0044";3251
"add_MaSeStu_0045";3252
"add_MaSeStu_0046";3253
"add_MaSeStu_0055";3254
"add_MaSeStu_0062";3255
"add_MaSeStu_0071";3256
"add_MaSeStu_0088";3257
"add_MaSeStu_0365";3258
"add_MaSeStu_0380";3259
